lat,lng,year,map_name,address_1,address_2,address_3,address_4,protocols,district_id,division_id,internal_id,archive_name,district_name,election_type,internal_name,abroad_district_id,total_registered_voters,total_registered_voters_men,total_registered_voters_women,participated,participated_confidence,invalid_ballots,invalid_ballots_confidence,Party || 1 || „პაატა ბურჭულაძე - სახელმწიფო ხალხისთვის”,Party || 10 || „შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია”,Party || 27 || „ირაკლი ალასანია - თავისუფალი დემოკრატები”,Party || 3 || „ნინო ბურჯანაძე - დემოკრატიული მოძრაობა”,Party || 41 || „ქართული ოცნება - დემოკრატიული საქართველო”,Party || 5 || „ერთიანი ნაციონალური მოძრაობა”,"Party || 8 || „დავით თარხან-მოურავი, ირმა ინაშვილი - საქართველოს პატრიოტთა ალიანსი, გაერთიანებული ოპოზიცია”",Party || 999 || Other
41.4886099,44.7982156,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,ყოფილიმე-6 ტრესტის შენობა,"ქ.მარნეული,გოგებაშვილის ქ.N2",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.01.html,36,36.22.01,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1508,711,797,478,3,35,3,30,2,7,12,106,278,1,10
41.4798013,44.807686,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,N5 საჯარო სკოლა,ქ. მარნეული რუსთაველის ქ.N52,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.02.html,36,36.22.02,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1455,685,770,531,3,29,3,24,5,6,13,159,267,3,25
41.4727307,44.8153659,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,N8 საჯარო სკოლა,ქ. მარნეული რუსთაველის ქ.N68,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.03.html,36,36.22.03,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1336,634,702,556,3,46,3,22,0,1,1,100,372,1,16
41.482996,44.8019713,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,N2 საჯარო სკოლა,ქ. მარნეული რუსთაველის ქ.N22,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.04.html,36,36.22.04,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1268,555,713,432,2,28,3,38,6,7,13,135,183,7,15
41.4740746,44.8125703,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,N3 საჯარო სკოლა,ქ. მარნეული რუსთაველის ქ. N63,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.05.html,36,36.22.05,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1377,642,735,570,3,29,3,50,0,3,9,104,361,3,11
41.5015979,44.7935326,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,მაღაზიის შენობა,ქ. მარნეული ჯანდარის ქ.N8,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.06.html,36,36.22.06,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,987,483,504,0,3,19,3,20,1,2,2,67,283,0,5
41.4640036,44.816725,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,მაღაზიის შენობა,ქ. მარნეული სამედ ვურღუნის ქუჩა N28,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.07.html,36,36.22.07,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1276,649,627,566,3,68,3,26,2,5,3,101,387,0,4
41.34925132951301,44.76173236071327,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,შაუმიანი,შაუმიანის N3 საჯარო სკოლა,დაბა შაუმიანი,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.08.html,36,36.22.08,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,837,391,446,325,3,23,3,0,0,1,2,278,9,2,10
41.35103681333271,44.75996678954925,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,შაუმიანის დაბის,ბიბლიოთეკის შენობა,დაბა შაუმიანი,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.09.html,36,36.22.09,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1156,524,632,450,2,28,3,4,3,1,5,346,34,0,28
41.22276183031777,44.578903913497925,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ახკერპი,კლუბის შენობა,სოფ. ახკერპი,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.16.html,36,36.22.16,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,520,237,283,276,3,10,3,1,0,1,0,250,12,0,2
41.237732521666274,44.600894888746666,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ჩანახჩი,კლუბის შენობა,სოფ. ჩანახჩი,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.17.html,36,36.22.17,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,200,94,106,122,3,5,3,2,0,0,2,100,10,0,3
41.293305613361795,44.78510141372681,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,დამია–გეორარხი,საჯარო სკოლა,სოფ დამია- გეორარხი,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.18.html,36,36.22.18,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1568,766,802,996,3,48,3,13,0,4,0,422,495,0,14
41.307712493123745,44.78791470615158,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ახლოლალო,საჯარო სკოლა,სოფ. ახლოლალო,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.19.html,36,36.22.19,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,714,356,358,388,3,28,3,18,0,1,1,89,240,4,6
41.272700943820816,44.75016954893795,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,დამია,საჯარო სკოლა,სოფ. დამია,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.20.html,36,36.22.20,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,263,141,122,173,3,20,3,0,0,1,2,99,35,9,7
41.439052850167364,44.74011272192001,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,თამარისი,კლუბის შენობა,სოფ თამარისი,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.21.html,36,36.22.21,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1319,656,663,815,2,10,2,13,23,24,40,530,124,18,33
41.43718298919968,44.82330602753905,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,წერეთელი,საჯარო სკოლა,სოფ წერეთელი,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.26.html,36,36.22.26,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1538,732,806,784,3,23,3,14,23,23,18,521,95,40,22
41.42230637792699,44.832050985211254,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საიმერლო,საჯარო სკოლა,სოფ საიმერლო,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.27.html,36,36.22.27,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1109,598,511,615,2,11,3,8,21,9,54,413,56,19,23
41.250520563751685,44.633065838900734,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ოფრეთი,კლუბის შენობა,"სოფ. ოფრეთი,",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.28.html,36,36.22.28,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,313,136,177,241,3,12,3,3,0,10,1,192,15,0,8
41.48113816730225,44.780176877975464,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ყიზილაჯლო,მაღაზიის შენობა,სოფ. ყიზილაჯლო 26 მაისის ქუჩაN6,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.49.html,36,36.22.49,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1493,736,757,533,3,35,2,48,0,4,13,129,297,2,5
41.47489636796121,44.78424024664923,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ყიზილაჯლო,მაღაზიის შენობა,"სოფ ყიზილაჯლო, ჟორდანიას ქუჩა",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.50.html,36,36.22.50,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1464,697,767,603,3,30,3,44,0,3,8,251,259,0,8
41.36773480536547,44.83997404575348,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,შულავერი,საჯარო სკოლა,სოფ. შულავერი,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.55.html,36,36.22.55,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1515,737,778,596,3,68,3,11,7,13,4,233,252,7,11
41.3537250523349,44.864256436801156,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,არაფლო,საჯარო სკოლა,სოფ.არაფლო,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.56.html,36,36.22.56,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1324,635,689,501,2,37,3,6,0,3,2,185,258,2,8
41.328055457737456,44.797155261039734,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ზემო სარალი,საჯარო სკოლა,სოფ. ზემო სარალი,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.57.html,36,36.22.57,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,942,467,475,407,2,28,3,9,0,0,0,170,199,0,1
41.3436682242889,44.82673185739441,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ქვემო სარალი,საჯარო სკოლა,სოფ. ქვემო სარალი,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.58.html,36,36.22.58,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1408,691,717,598,3,50,3,19,0,3,2,180,329,3,12
41.39972458417581,44.82249296955865,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,იმირი,საჯარო სკოლა,სოფ. იმირი,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.59.html,36,36.22.59,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1177,586,591,769,3,31,3,5,0,0,3,241,475,0,13
41.29564945034023,44.65668857763217,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,წერაქვი,კულტურის სახლი,სოფ. წერაქვი,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.60.html,36,36.22.60,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,437,214,223,305,3,0,3,1,1,4,2,140,40,0,106
41.22527550230327,44.69246864318848,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ხოჯორნი,საჯარო სკოლა,სოფ. ხოჯორნი,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.61.html,36,36.22.61,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,625,296,329,352,3,14,3,6,0,0,2,247,65,0,12
41.24282009715313,44.73284125328064,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ცოფი,კულტურის სახლი,სოფ. ცოფი,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.62.html,36,36.22.62,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,547,264,283,263,3,240,2,12,0,1,4,112,125,0,6
41.230500241639255,44.72205877304077,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,გულიბახი,კლუბის შენობა,სოფ. გულიბახი,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.63.html,36,36.22.63,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,177,99,78,126,2,8,3,2,0,0,0,106,9,0,1
41.4826975,44.7921156,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,N6 საჯარო სკოლა,ქ. მარნეული 26 მაისის ქუჩაN42,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.64.html,36,36.22.64,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,965,436,529,434,3,34,3,38,10,5,6,114,199,13,16
41.4643492,44.8270931,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,N7 საჯარო სკოლა,ქ. მარნეული ნარიმანოვის ქ. N23,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.65.html,36,36.22.65,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1671,826,845,836,3,31,3,22,1,1,5,113,649,0,9
41.4932655,44.8045591,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,N4 საჯარო სკოლა,ქ. მარნეული 26 მაისის ქუჩაN7,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.66.html,36,36.22.66,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1450,676,774,0,3,29,3,55,0,4,16,118,272,4,7
41.4721249,44.8165264,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,კულტურის სახლი,ქ. მარნეული რუსთაველის ქუჩა,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.67.html,36,36.22.67,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1306,583,723,454,3,31,3,21,4,4,3,105,262,5,16
41.466162967458864,44.819188092659715,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,სურსათის ეროვ.სააგ.მარნ.ოფისი,ქ. მარნეული ნარიმანოვის ქ. N11,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.68.html,36,36.22.68,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1040,511,529,547,3,49,3,12,0,2,6,62,420,0,3
41.47032915236681,44.81603944072265,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,N4 საბავშვო ბაღი,ქ მარნეული რუსთაველის ქუჩა N77,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.69.html,36,36.22.69,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1441,703,738,676,3,0,3,42,0,2,0,105,482,1,8
41.35098835525832,44.760524511114454,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,შაუმიანი,ყოფილი კოპ. ვაჭრობის შენობა,"დაბა შაუმიანი,",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.71.html,36,36.22.71,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1106,531,575,404,2,32,2,10,8,1,4,285,53,7,4
41.28220061737866,44.796141386032104,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,კიროვკა,საჯარო სკოლა,სოფ კიროვკა,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.74.html,36,36.22.74,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,577,283,294,357,3,16,3,14,1,4,3,150,151,7,9
41.44737076994458,44.79309439659119,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,დიოკნისი,საჯარო სკოლა,სოფ. დიოკნისი,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.75.html,36,36.22.75,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,502,236,266,327,3,16,2,1,3,8,4,227,56,2,10
41.421904961110286,44.80773389339447,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ბეგლიარი,საჯარო სკოლა,სოფ.ბეგლიარი,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.78.html,36,36.22.78,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1254,600,654,1150,3,47,2,17,5,4,20,291,242,3,6
41.47722242916695,44.77270502023771,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ყიზილაჯლო,საბავშვო ბაღის შენობა,"სოფ. ყიზილაჯლო, თბილისის ქუჩა N7",,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.83.html,36,36.22.83,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1243,620,623,562,3,23,3,100,1,2,16,131,281,0,7
41.3543705,44.8755144,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ახლომახმუდლო,საჯარო სკოლა,სოფ. ახლომახმუდლო,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.84.html,36,36.22.84,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,945,458,487,434,3,24,3,7,0,4,0,196,197,1,5
41.47991536978443,44.80713369297632,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,N5 საჯარო სკოლა,ქ.მარნეული რუსთაველის ქუჩა N52,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.85.html,36,36.22.85,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1095,516,579,418,2,21,3,37,0,3,6,87,248,6,10
41.49557515996228,44.80094301750489,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,საჯარო სკოლა,ქ. მარნეული ჯანდარის დასახლება,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.86.html,36,36.22.86,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,690,332,358,217,3,14,3,5,2,1,4,40,142,1,8
41.3235556234288,44.747915267944336,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,შაუმიანი,საბავშვო ბაღის შენობა,დაბა შაუმიანი ყოფილი სამხედრო ბაზა,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.87.html,36,36.22.87,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,317,156,161,165,3,3,3,2,0,0,0,112,38,2,8
,,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,არასრული საჯარო სკოლა,სოფ. ყიზილაჯლო,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_22_36.22.89.html,36,36.22.89,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#36 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,941,480,461,953,3,32,3,40,1,6,27,79,190,0,3
41.71608841498272,44.78100836277008,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,გეოფიზიკის ინსტიტუტი,ალექსიძის ქ. N1,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_3_06.03.01.html,6,06.03.01,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#6 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1484,628,856,848,2,30,3,22,25,62,31,408,158,39,72
41.7172356301411,44.77809548377991,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,სტუ 1-ლი კორპ.,კოსტავას ქ.N72,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_3_06.03.02.html,6,06.03.02,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#6 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1585,689,896,970,3,27,2,19,10,62,51,504,178,50,67
41.71957604572877,44.77952778339386,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,სპორტის სასახლე,26 მაისის მოედანი N1,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_3_06.03.03.html,6,06.03.03,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#6 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1481,645,836,818,3,28,3,17,16,58,14,412,165,42,65
41.71489913367251,44.7692334651947,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,195-ე საჯარო სკოლა,ჩიქოვანის ქ. N26,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_3_06.03.04.html,6,06.03.04,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#6 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1412,599,813,766,3,31,3,17,20,33,25,400,132,47,61
41.71589620939317,44.779173731803894,2016,2016 წლის 8 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,სტუ მე-2 კორპ.,კოსტავას ქ. N69,,https://archiveresults.cec.gov.ge/results/20161008/oqm/7/oqmi_3_06.03.05.html,6,06.03.05,2016_parliamentary_round_1,08.10.2016 საქართველოს პარლამენტის არჩევნების შედეგები,#6 მაჟორიტარული ოლქი,proportional,2016 წლის საპარლამენტო არჩევნები (ტური 1),0,1600,677,923,893,2,32,3,20,19,49,42,448,169,46,67
