lat,lng,year,map_name,address_1,address_2,address_3,address_4,protocols,district_id,division_id,internal_id,archive_name,district_name,election_type,internal_name,abroad_district_id,total_registered_voters,total_registered_voters_men,total_registered_voters_women,participated,participated_confidence,invalid_ballots,invalid_ballots_confidence,"Party || 2 || „ბაქრაძე, უგულავა, ბოკერია - ევროპული საქართველო - მოძრაობა თავისუფლებისთვის“|""Bakradze, Ugulava, Bokeria - European Georgia - Movement for Liberty""","Party || 27 || საარჩევნო ბლოკი „გიორგი ვაშაძე-სტრატეგია აღმაშენებელი”|Election Bloc - ""Giorgi Vashadze-Strategy Aghmashenebeli""","Party || 36 || „გირჩი“|""Girchi""","Party || 41 || ქართული ოცნება - დემოკრატიული საქართველო|""Georgian Dream – Democratic Georgia""","Party || 5 || საარჩევნო ბლოკი „ერთიანი ნაციონალური მოძრაობა-გაერთიანებული ოპოზიცია „ძალა ერთობაშია” |Election Bloc - United National Movement - United Opposition ""Strength is in Unity""","Party || 56 || „ლელო - მამუკა ხაზარაძე“|""Lelo - Mamuka Khazaradze""","Party || 8 || „დავით თარხან-მოურავი, ირმა ინაშვილი - საქართველოს პატრიოტთა ალიანსი”|""Davit Tarkhan-Mouravi, Irma Inashvili - ""Alliance of Patriots of Georgia""",Party || 999 || Other
41.70831844879458,44.81290274106391,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,26-ე საჯარო სკოლა,პ.სააკაძის ქ.14,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/afe40ac7-e334-420e-9248-8e7c8c1c509e,6,06.07.21,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#6 მაჟორიტარული ოლქი,proportional,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1566,682,884,849,3,17,3,25,26,63,364,178,52,34,88
41.7085347,44.8150018,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,მე-10 ბაგა-ბაღი,პ.სააკაძის ქ.21,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/31770f6e-99d6-49a2-973b-a1365ce573b2,6,06.07.22,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#6 მაჟორიტარული ოლქი,proportional,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1386,594,792,761,3,17,3,21,30,38,378,158,42,18,57
41.715616489186274,44.79978471096729,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,სს „ოპიზარი” მე-2 სართული,მ.წინამძღვრიშვილის ქ. 121,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/4d5265a7-1b72-4a07-b9eb-6b454d271255,6,06.07.23,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#6 მაჟორიტარული ოლქი,proportional,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1264,536,728,655,3,22,3,14,29,35,271,173,28,14,69
41.70650746794809,44.801014959812164,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,ძვ.თბილისის რაიონის საგ.რესურს ცენტრი,კიევის ქ.N 4,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/ad886cbb-f019-4dfc-8780-4e8cdf2227c0,6,06.07.24,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#6 მაჟორიტარული ოლქი,proportional,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1461,609,852,765,3,18,3,34,23,62,290,182,64,26,66
41.7039373,44.8061636,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,31-ე საჯარო სკოლა,ა. ჩიქობავას ქ.17,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/145be480-662e-40f0-99f3-d3f78e3f2c20,6,06.07.25,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#6 მაჟორიტარული ოლქი,proportional,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1146,474,672,623,3,20,3,10,12,48,288,111,33,25,57
41.7004195,44.809122,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,მე-6 სამუსიკო სკოლა,ნ. ჩხეიძის ქ. N 29,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/baa78491-fdbc-4b3c-ada7-ba2101d9f12d,6,06.07.26,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#6 მაჟორიტარული ოლქი,proportional,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1399,588,811,760,3,14,3,23,30,58,328,156,31,21,99
41.7068878497071,44.80483828787783,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,მე-5 ბაგა-ბაღი,ა. ჩიქობავას ქ.18,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/0c39c463-e30a-40ae-9755-4049fc912a67,6,06.07.27,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#6 მაჟორიტარული ოლქი,proportional,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1537,624,913,793,3,25,3,20,24,65,371,143,43,21,81
41.71017783018959,44.80706334114075,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,34-ე ბაგა-ბაღი,ტერენტი გრანელის ქ.17,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/c78a406e-4cee-4a13-a24d-cccd16ac652e,6,06.07.28,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#6 მაჟორიტარული ოლქი,proportional,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1367,574,793,773,3,22,3,30,24,48,341,151,51,24,82
41.71441904131705,44.79988610081432,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,29-ე საჯარო სკოლა,ეგ. ნინოშვილის ქ.39,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/175fc247-24de-4078-b548-ea8a6214e85b,6,06.07.29,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#6 მაჟორიტარული ოლქი,proportional,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1162,494,668,665,3,20,3,19,11,49,305,100,51,29,80
41.715583874084174,44.7998321056366,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,კონსერვატორიასთან არს სემინარია,გ. ჩუბინაშვილის ქ.42,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/0adda5c9-a84a-4daf-866f-bca246594f20,6,06.07.30,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#6 მაჟორიტარული ოლქი,proportional,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1408,568,840,681,3,23,3,17,21,51,310,146,29,11,67
